,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,Class
2961,1,3,9,3.6666667,6,2.3333333,3,7,6,0,0,0,0,0,0,0,0,0,0,66,13,46,46,2,2,35,0.6969696999999999,0.530303,2.6923077,0.19696970000000005,3.5384614,0.76086956,0,-1,3,-1,0.53846157,1,2,0,0,1,1,1,46,11,7,0,24,0,33,6,7,6,0,0,1,4,0,1,5,0.03030303,0.0,0.0,0.055555556,0.03030303,0.05714285700000001,12,2,2,7,5,6,0.737539866,0.875274698,0.736451625,0.7877157309999999,0.76265417,0.7799203690000001,malware
2971,0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0.0,0.375,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.757455415,0.78765934,0.863204883,0.929896694,1.0,-1.0,spam
2974,37,3,12,2.6666667,4,3.5,3,27,12,0,0,0,0,0,0,0,0,0,0,110,10,93,93,2,2,75,0.8454546000000001,0.6818181999999999,7.5,0.09090909,9.3,0.8064515999999999,0,-1,3,-1,0.5,7,7,2,0,0,5,5,81,6,4,7,60,32,79,2,7,7,7,1,7,3,0,1,13,0.063636364,0.2,0.0,0.057471264,0.06329113900000001,0.066666667,20,2,1,15,14,13,0.703966566,0.879588002,0.871049064,0.709114936,0.7179480779999999,0.7182842359999999,spam
2976,10,4,8,7.0,12,4.0,4,9,8,0,0,0,0,0,0,0,0,0,0,82,31,44,44,2,2,19,0.5365854,0.23170732,0.61290324,0.37804878,1.4193548,0.4318182,0,-1,4,-1,0.38709676,8,11,1,0,0,10,10,56,26,8,9,9,0,23,7,8,8,0,0,2,3,1,2,3,0.134146341,0.032258065,0.0,0.294117647,0.434782609,0.526315789,11,3,1,5,4,3,0.7602853079999999,0.80613087,0.879588002,0.8525222640000001,0.838960232,0.8171877879999999,spam
2977,0,2,11,6.5,10,5.090909,2,20,12,0,0,0,0,0,0,0,0,0,0,87,14,66,66,2,2,2,0.7586206999999999,0.022988506,0.14285715,0.16091955,4.714286,0.030303031,0,-1,1,-1,0.78571427,-1,0,0,0,0,0,-1,73,13,8,15,33,-1,38,10,8,8,-1,0,0,4,0,7,-1,0.0,0.0,0.0,0.0,,-1.0,5,1,2,0,0,-1,0.674608265,0.924957276,0.8253437,0.752363005,0.0,-1.0,malware
2978,0,4,13,3.75,8,8.692307000000001,4,24,23,0,0,0,0,0,0,0,0,0,0,150,18,125,125,2,2,2,0.8333333,0.013333334,0.11111111,0.12,6.9444447,0.016,0,-1,5,-1,0.5,-1,24,0,0,0,24,-1,101,15,7,6,69,-1,108,8,9,9,-1,0,0,3,0,2,-1,0.16,0.0,0.0,0.208695652,0.222222222,-1.0,23,3,2,16,15,-1,0.664641626,0.820010419,0.879588002,0.672453767,0.672438855,-1.0,spam
2981,40,3,9,4.0,6,2.6666667,3,14,10,8,0,8,0,8,5,0,5,0,5,92,14,71,71,2,2,49,0.7717391,0.5326086999999999,3.5,0.1521739,5.071429,0.69014084,0,-1,3,-1,0.5,32,20,0,0,0,20,20,58,12,10,3,29,20,53,6,8,8,8,0,2,5,0,1,3,0.217391304,0.0,0.0,0.350877193,0.377358491,0.408163265,12,2,3,5,4,3,0.7494403709999999,0.835752348,0.7231882609999999,0.793580732,0.7986709959999999,0.785114687,malware
2983,0,3,5,4.6666665,10,3.0,3,1,2,0,0,0,0,0,0,0,0,0,0,42,16,19,19,8,3,2,0.45238096,0.04761905,0.125,0.3809524,1.1875,0.10526316,0,-1,3,-1,0.6875,-1,7,0,0,7,0,-1,26,14,4,1,3,-1,8,10,4,4,-1,0,0,3,0,2,-1,0.166666667,0.0,0.0,0.583333333,0.0,-1.0,6,2,1,1,0,-1,0.7709514559999999,0.84375,0.898226518,0.6836405659999999,1.0,-1.0,spam
2984,0,2,9,6.5,10,4.3333335,2,15,9,0,0,0,0,0,0,0,0,0,0,68,14,47,47,2,2,2,0.6911765000000001,0.029411765,0.14285715,0.20588236,3.357143,0.04255319,0,-1,1,-1,0.78571427,-1,0,0,0,0,0,-1,56,13,8,15,16,-1,19,10,8,8,-1,0,0,4,0,5,-1,0.0,0.0,0.0,0.0,,-1.0,5,1,2,0,0,-1,0.676957143,0.924957276,0.8253437,0.718068245,0.0,-1.0,malware
2986,0,3,6,4.3333335,7,10.833333,3,16,14,7,1,6,0,0,3,0,3,0,0,92,15,70,70,2,2,2,0.76086956,0.02173913,0.13333334,0.16304348,4.6666665,0.028571429,0,-1,3,-1,0.53333336,-1,26,4,0,0,22,-1,55,9,11,8,23,-1,47,3,14,8,-1,0,0,4,0,1,-1,0.282608696,0.266666667,0.0,0.392857143,0.468085106,-1.0,9,2,2,3,2,-1,0.7669191940000001,0.850607753,0.87327371,0.801577587,0.8093413190000001,-1.0,malware
2987,14,3,11,4.0,6,3.2,3,15,11,0,0,0,0,0,0,0,0,0,0,78,14,57,57,2,2,36,0.7307691999999999,0.46153846,2.5714285,0.17948718,4.071429,0.6315789,0,-1,3,-1,0.71428573,5,6,6,0,0,0,0,55,6,9,4,32,13,40,3,6,6,5,0,3,4,0,3,5,0.076923077,0.428571429,0.0,0.0,0.0,0.0,13,2,2,7,6,5,0.758541458,0.798230986,0.75,0.7924836759999999,0.800216556,0.8077855340000001,malware
2988,38,5,13,2.4,3,4.6666665,5,22,15,11,0,11,0,10,4,0,4,0,4,134,16,111,111,2,2,77,0.82835823,0.57462686,4.8125,0.11940298,6.9375,0.6936937,0,-1,5,-1,0.25,32,22,0,0,0,22,19,91,12,21,4,50,19,81,3,10,9,4,0,3,5,0,4,5,0.164179104,0.0,0.0,0.255813953,0.271604938,0.28571428600000004,16,4,3,7,6,5,0.733266073,0.769454883,0.773768511,0.779149234,0.7808388829999999,0.7709107009999999,spam
2993,5,4,7,3.75,6,5.0,4,12,7,0,0,0,0,0,0,0,0,0,0,74,18,49,49,2,2,19,0.6621621999999999,0.25675675,1.0555556,0.24324325,2.7222223,0.3877551,0,-1,4,-1,0.3888889,5,5,0,0,0,5,5,56,15,18,5,14,0,22,6,13,12,0,0,1,4,0,1,1,0.067567568,0.0,0.0,0.17857142899999998,0.227272727,0.263157895,11,3,2,4,3,2,0.74465173,0.88335938,0.8318516979999999,0.8494519420000001,0.890376495,0.8667475590000001,spam
2994,21,3,7,4.0,6,1.0,3,13,8,0,0,0,0,0,0,0,0,0,0,68,14,47,47,2,2,42,0.6911765000000001,0.61764705,3.0,0.20588236,3.357143,0.89361703,0,-1,2,-1,0.5714286,8,4,4,-1,0,0,0,51,8,-1,2,37,21,43,3,8,7,8,0,3,3,0,0,5,0.05882352900000001,0.28571428600000004,0.0,0.0,,0.0,10,2,1,6,0,5,0.761556162,0.760709623,0.75,0.78624937,0.0,0.7797823620000001,malware
2995,3,3,5,3.6666667,7,2.6666667,3,3,3,1,1,0,0,0,0,0,0,0,0,40,13,20,20,2,2,9,0.5,0.225,0.6923077,0.325,1.5384616000000002,0.45,0,-1,3,-1,0.53846157,3,4,1,-1,0,3,3,27,10,-1,5,8,0,13,2,5,5,0,0,1,2,0,1,1,0.1,0.076923077,0.0,0.15789473699999998,0.230769231,0.333333333,7,2,-1,3,2,1,0.81546062,0.8336995970000001,,0.925660343,0.875274698,0.929896694,spam
2996,0,3,4,4.0,7,10.0,3,6,5,8,1,7,7,0,3,0,3,3,0,64,14,43,43,32,3,2,0.671875,0.03125,0.14285715,0.21875,3.0714285,0.046511628,0,-1,3,-1,0.64285713,-1,13,1,0,12,0,-1,43,11,5,20,3,-1,32,7,5,5,-1,0,0,3,0,1,-1,0.203125,0.071428571,0.0,0.333333333,0.0,-1.0,6,2,1,1,0,-1,0.815053255,0.8499145509999999,0.898226518,0.8817949759999999,1.0,-1.0,malware
2997,7,3,8,3.6666667,5,4.6,3,12,5,1,1,0,0,0,0,0,0,0,0,66,13,46,46,2,2,18,0.6969696999999999,0.27272728,1.3846154,0.19696970000000005,3.5384614,0.39130434,0,-1,3,-1,0.53846157,5,3,3,0,0,0,0,50,8,9,11,18,7,22,3,11,11,5,0,2,4,0,1,3,0.045454545,0.230769231,0.0,0.0,0.0,0.0,11,2,2,5,4,3,0.775900314,0.859582436,0.75,0.840959815,0.890376495,0.88335938,malware
3001,0,3,10,7.0,15,4.5,3,18,11,0,0,0,0,0,0,0,0,0,0,85,23,55,55,2,2,2,0.64705884,0.023529412000000003,0.08695652,0.27058825,2.3913043,0.036363635,0,-1,2,-1,0.6956521999999999,-1,0,0,-1,-1,-1,-1,70,21,-1,-1,-1,-1,53,15,9,9,-1,0,0,2,0,8,-1,0.0,0.0,0.0,0.0,,-1.0,4,2,-1,0,0,-1,0.65453499,0.8124816029999999,,0.647474715,0.0,-1.0,malware
3002,30,4,16,5.75,12,3.6666667,4,26,29,4,0,4,0,3,0,0,0,0,0,169,26,136,136,2,2,108,0.80473375,0.6390531999999999,4.1538463,0.15384616,5.230769,0.7941176,0,-1,5,-1,0.5,24,34,0,4,1,29,4,110,23,46,7,30,24,65,12,11,11,2,0,3,6,0,2,5,0.201183432,0.0,0.064516129,0.405405405,0.446153846,0.086956522,23,3,11,7,6,7,0.68384598,0.791265232,0.7774977590000001,0.7445265640000001,0.7327015029999999,0.8100443509999999,spam
3005,0,3,3,8.0,20,4.0,3,2,1,1,0,1,1,0,0,0,0,0,0,47,26,14,14,9,3,2,0.29787233,0.04255319,0.07692308,0.5531915,0.53846157,0.14285715,0,-1,3,-1,0.61538464,-1,1,0,-1,1,0,-1,38,23,-1,8,3,-1,9,15,3,-1,-1,0,0,2,1,1,-1,0.021276596,0.0,0.0,0.076923077,0.0,-1.0,5,2,-1,1,0,-1,0.7940195040000001,0.778911437,,1.0,1.0,-1.0,spam
3007,0,3,11,4.3333335,7,4.6363635,3,6,2,0,0,0,0,0,0,0,0,0,0,83,15,61,61,32,4,2,0.73493975,0.024096385,0.13333334,0.18072289,4.0666666,0.032786883,0,-1,5,-1,0.53333336,-1,26,0,22,4,0,-1,42,13,21,0,4,-1,20,7,7,7,-1,0,0,6,0,5,-1,0.313253012,0.0,0.333333333,0.486486486,0.25,-1.0,11,2,4,3,2,-1,0.740248364,0.863489053,0.778582995,0.8133633690000001,0.894454883,-1.0,malware
3008,3,3,6,5.3333335,12,4.0,3,6,3,0,0,0,0,0,0,0,0,0,0,57,18,32,32,2,2,17,0.5614034999999999,0.29824559999999994,0.9444444,0.31578946,1.7777778000000002,0.53125,0,-1,3,-1,0.7222221999999999,2,5,2,-1,0,3,3,41,14,-1,9,14,0,21,2,9,9,0,0,2,2,0,1,3,0.087719298,0.111111111,0.0,0.096774194,0.14285714300000002,0.176470588,9,2,-1,5,4,3,0.774360145,0.893416682,,0.8567522609999999,0.8834015279999999,0.902789007,spam
3011,8,3,9,3.6666667,7,3.5,3,8,4,1,1,0,0,0,0,0,0,0,0,65,13,45,45,2,2,27,0.6923077,0.41538462,2.0769231,0.2,3.4615386,0.6,0,-1,3,-1,0.53846157,5,8,1,-1,0,7,7,43,10,-1,11,18,0,31,2,8,8,0,0,2,2,0,4,3,0.123076923,0.076923077,0.0,0.159090909,0.225806452,0.259259259,9,2,-1,5,4,3,0.75639981,0.8336995970000001,,0.809443877,0.864859513,0.890950413,spam
3014,305,3,6,4.3333335,9,2.5,3,31,35,52,0,52,0,52,6,0,6,0,6,344,15,322,322,2,2,308,0.93604654,0.89534885,20.533333,0.04360465,21.466667,0.95652175,0,-1,3,-1,0.6666667,305,58,0,0,0,58,58,276,13,3,3,253,247,313,9,4,4,0,0,1,3,0,1,1,0.16860465100000002,0.0,0.0,0.1829653,0.185303514,0.188311688,8,2,1,3,2,1,0.6638182970000001,0.863489053,0.827729377,0.664077481,0.662868149,0.661423044,spam
3025,8,3,18,4.3333335,7,3.8,3,18,10,2,1,1,1,1,0,0,0,0,0,104,15,82,82,35,2,10,0.78846157,0.09615385,0.6666667,0.14423077,5.4666667,0.12195122,0,-1,7,-1,0.53333336,8,12,4,4,2,2,4,70,9,50,7,0,3,11,3,10,10,0,0,1,8,0,8,1,0.115384615,0.266666667,-1.0,-1.0,-1.0,0.4,17,2,-1,-1,-1,2,0.6991041029999999,0.816480016,-1.0,-1.0,-1.0,0.939794001,malware
3026,1,2,9,5.0,7,3.0,2,7,5,0,0,0,0,0,0,0,0,0,0,66,11,48,48,2,2,35,0.72727275,0.530303,3.1818182,0.16666667,4.3636365,0.7291667,0,-1,2,-1,0.72727275,1,2,0,0,1,1,1,47,10,9,0,24,0,33,7,7,6,0,0,1,4,0,1,5,0.03030303,0.0,0.0,0.055555556,0.03030303,0.05714285700000001,11,1,2,7,5,6,0.729655658,0.947442759,0.842980982,0.7877157309999999,0.76265417,0.7799203690000001,malware
3027,5,3,15,7.666666499999999,17,4.2727275,3,11,5,0,0,0,0,0,0,0,0,0,0,99,25,67,67,24,1,9,0.67676765,0.09090909,0.36,0.25252524,2.68,0.13432837,0,-1,6,-1,0.72,5,4,0,2,1,1,3,76,23,49,0,0,0,13,17,8,8,0,0,1,6,0,7,1,0.04040404,0.0,0.024390244,0.115384615,0.176470588,0.333333333,14,2,4,6,5,3,0.696748695,0.773768511,0.7569691009999999,0.901809514,0.902789007,0.929896694,malware
3028,0,3,7,4.6666665,8,5.857143,3,5,2,0,0,0,0,0,0,0,0,0,0,70,16,47,47,18,3,2,0.67142856,0.028571429,0.125,0.22857143,2.9375,0.04255319,0,-1,3,-1,0.5625,-1,23,0,5,18,0,-1,36,14,15,0,3,-1,18,8,11,11,-1,0,0,6,0,1,-1,0.328571429,0.0,0.2,0.818181818,0.0,-1.0,9,2,4,1,0,-1,0.751671403,0.769454883,0.813864688,0.74767588,1.0,-1.0,malware
3029,20,3,12,3.6666667,7,2.6666667,3,16,8,1,1,0,0,0,0,0,0,0,0,94,13,74,74,2,2,63,0.78723407,0.67021275,4.8461537,0.13829787,5.6923075,0.8513514000000001,0,-1,3,-1,0.53846157,7,9,1,-1,0,8,8,64,10,-1,5,45,11,67,2,8,8,7,0,6,2,0,3,11,0.095744681,0.076923077,0.0,0.109589041,0.119402985,0.126984127,17,2,-1,13,12,11,0.7274873559999999,0.8336995970000001,,0.752747602,0.752778677,0.756690015,spam
3038,30,4,16,5.75,12,3.6666667,4,20,21,6,0,6,0,5,0,0,0,0,0,168,26,135,135,2,2,107,0.8035714,0.6369048,4.1153846,0.15476191,5.1923075,0.7925926,0,-1,5,-1,0.5,24,40,0,4,1,35,4,103,23,46,7,23,24,64,12,11,11,2,0,3,6,0,2,5,0.238095238,0.0,0.064516129,0.493150685,0.546875,0.086956522,23,3,11,7,6,7,0.7031109720000001,0.791265232,0.772080056,0.722385886,0.703561735,0.800738258,spam
3044,0,2,14,2.5,3,4.142857,2,20,11,0,0,0,0,0,0,0,0,0,0,85,6,72,72,2,2,2,0.84705883,0.023529412000000003,0.33333334,0.07058824,12.0,0.027777778,0,-1,1,-1,0.6666667,-1,9,1,6,2,0,-1,58,4,0,0,50,-1,59,2,8,8,-1,0,0,5,0,9,-1,0.105882353,0.166666667,0.666666667,0.0,,-1.0,6,1,3,0,0,-1,0.722027014,1.0,0.7035095090000001,0.684440692,0.0,-1.0,malware
3047,0,4,8,4.0,5,4.375,4,5,2,1,0,1,1,0,0,0,0,0,0,68,19,42,42,15,3,2,0.61764705,0.029411765,0.10526316,0.27941176,2.2105262000000003,0.04761905,0,-1,4,-1,0.57894737,-1,21,5,6,10,0,-1,34,11,13,3,3,-1,15,5,7,7,-1,0,0,5,0,3,-1,0.308823529,0.263157895,-1.0,-1.0,-1.0,-1.0,9,3,-1,-1,-1,-1,0.756567771,0.8171877879999999,-1.0,-1.0,-1.0,-1.0,malware
3053,837,3,6,4.3333335,9,2.5,3,109,92,121,0,121,0,121,13,0,13,0,13,876,15,854,854,2,2,840,0.9748858,0.9589041,56.0,0.017123288,56.933334,0.9836066,0,-1,3,-1,0.6666667,837,143,0,0,0,143,143,723,13,3,3,700,694,845,9,4,4,0,0,1,3,0,1,1,0.163242009,0.0,0.0,0.168433451,0.16923076899999998,0.170238095,8,2,1,3,2,1,0.576191464,0.863489053,0.827729377,0.5743318079999999,0.573461754,0.572566349,spam
3054,5,4,7,3.75,6,5.0,4,12,7,0,0,0,0,0,0,0,0,0,0,74,18,49,49,2,2,19,0.6621621999999999,0.25675675,1.0555556,0.24324325,2.7222223,0.3877551,0,-1,4,-1,0.3888889,5,5,0,0,0,5,5,56,15,18,5,14,0,22,6,13,12,0,0,1,4,0,1,1,0.067567568,0.0,0.0,0.17857142899999998,0.227272727,0.263157895,11,3,2,4,3,2,0.750647139,0.88335938,0.8318516979999999,0.869918257,0.918456791,0.900880458,spam
3058,30,4,16,5.75,12,3.6666667,4,18,21,5,0,5,0,4,0,0,0,0,0,168,26,135,135,2,2,107,0.8035714,0.6369048,4.1153846,0.15476191,5.1923075,0.7925926,0,-1,5,-1,0.5,24,40,0,4,1,35,4,103,23,46,7,23,24,64,12,11,11,2,0,3,6,0,2,5,0.238095238,0.0,0.064516129,0.493150685,0.546875,0.086956522,23,3,11,7,6,7,0.6983936620000001,0.791265232,0.772080056,0.721115,0.6946320159999999,0.789895824,spam
3060,5,3,8,2.6666667,4,8.833333,3,26,20,0,0,0,0,0,0,0,0,0,0,95,10,78,78,2,2,19,0.8210526,0.2,1.9,0.10526316,7.8,0.24358974,0,-1,3,-1,0.5,5,5,0,0,0,5,5,78,8,33,18,15,0,22,4,18,18,0,0,1,5,0,1,1,0.052631579000000005,0.0,0.0,0.12195122,0.227272727,0.263157895,10,2,3,3,2,1,0.67001998,0.879588002,0.71403642,0.791157335,0.898070989,0.925660343,spam
3063,0,4,8,4.0,5,4.75,4,12,8,1,1,0,0,0,0,0,0,0,0,71,19,45,45,11,3,2,0.63380283,0.028169014,0.10526316,0.26760563,2.368421,0.044444446,0,-1,4,-1,0.47368422,-1,3,3,0,0,0,-1,55,13,25,10,3,-1,11,5,10,10,-1,0,0,6,0,2,-1,0.042253521,0.15789473699999998,0.0,0.0,0.0,-1.0,10,3,4,1,0,-1,0.6897072040000001,0.891527445,0.7342552290000001,0.816480016,0.579380164,-1.0,malware
3064,8,3,12,4.0,6,4.3333335,3,13,13,1,0,1,1,1,0,0,0,0,0,79,14,58,58,24,2,10,0.73417723,0.12658228,0.71428573,0.17721519,4.142857,0.17241379999999998,0,-1,4,-1,0.71428573,8,10,6,0,2,2,4,53,6,36,7,0,3,12,3,8,8,0,0,1,7,0,3,1,0.12658227800000002,0.428571429,0.0,0.148148148,0.28571428600000004,0.4,13,2,5,4,3,2,0.7045001890000001,0.7840687820000001,0.62079178,0.879190389,0.924957276,0.939794001,malware
3065,34,3,7,4.3333335,8,3.75,3,12,16,7,0,7,0,7,3,0,3,0,3,89,15,67,67,2,2,48,0.7528090000000001,0.53932583,3.2,0.16853933,4.4666667,0.7164179,0,-1,3,-1,0.6,32,18,0,0,0,18,18,59,13,7,5,30,16,52,8,7,7,0,0,2,3,0,1,3,0.202247191,0.0,0.0,0.310344828,0.346153846,0.375,10,2,1,5,4,3,0.732487782,0.769470978,0.8597933879999999,0.7761995190000001,0.768812285,0.7592891740000001,malware
3066,35,3,11,4.3333335,9,4.2,3,15,13,7,0,7,0,7,4,0,4,0,4,111,15,89,89,2,2,63,0.8018018,0.5675676,4.2,0.13513513,5.9333334,0.7078651999999999,0,-1,3,-1,0.6666667,32,24,0,0,0,24,23,71,13,4,14,36,12,67,9,8,8,0,0,2,3,0,3,3,0.216216216,0.0,0.0,0.289156627,0.358208955,0.418181818,12,2,1,7,6,3,0.735268913,0.89761679,0.871049064,0.7620361459999999,0.781280182,0.790771695,spam
3071,0,4,13,3.75,8,9.461538,4,33,28,0,0,0,0,0,0,0,0,0,0,160,18,135,135,2,2,2,0.84375,0.0125,0.11111111,0.1125,7.5,0.014814815,0,-1,5,-1,0.5,-1,13,0,0,0,13,-1,122,15,7,6,90,-1,118,8,13,13,-1,0,0,3,0,2,-1,0.08125,0.0,0.0,0.104,0.110169492,-1.0,23,3,2,16,15,-1,0.644365903,0.820010419,0.879588002,0.6552655270000001,0.656459797,-1.0,spam
3075,0,2,18,6.0,9,3.1111112000000003,2,17,7,0,0,0,0,0,0,0,0,0,0,93,13,73,73,27,3,2,0.78494626,0.021505376,0.15384616,0.13978495,5.6153846,0.02739726,0,-1,9,-1,0.7692308000000001,-1,8,0,8,0,0,-1,64,12,42,3,3,-1,12,9,9,9,-1,0,0,5,0,13,-1,0.086021505,0.0,-1.0,-1.0,-1.0,-1.0,14,1,-1,-1,-1,-1,0.677159088,0.901157537,-1.0,-1.0,-1.0,-1.0,malware
3077,3,3,8,2.6666667,4,11.666667,3,21,17,8,0,8,0,0,5,0,5,0,0,106,10,89,89,2,2,13,0.8396226000000001,0.12264151,1.3,0.094339624,8.9,0.14606741,0,-1,3,-1,0.5,3,22,0,0,0,22,3,71,8,17,7,35,0,61,4,14,14,0,0,1,4,0,1,1,0.20754717,0.0,0.0,0.31884058,0.360655738,0.230769231,11,2,2,5,4,1,0.7430469,0.879588002,0.829302025,0.784587113,0.7974315059999999,1.0,spam
3078,0,5,5,2.6,5,3.8,5,4,4,0,0,0,0,0,0,0,0,0,0,47,17,23,23,5,4,2,0.4893617,0.04255319,0.11764706,0.3617021,1.3529412,0.08695652,0,-1,5,-1,0.3529412,-1,5,0,0,5,0,-1,31,13,10,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.106382979,0.0,0.0,0.5,0.0,-1.0,9,4,2,1,0,-1,0.744397437,0.78765934,0.818007335,0.939794001,1.0,-1.0,spam
3079,32,3,12,6.666666499999999,16,3.3333333,3,16,14,9,0,9,0,6,1,0,1,0,1,114,22,85,85,2,2,46,0.74561405,0.40350878,2.090909,0.19298245,3.8636363,0.5411765000000001,0,-1,4,-1,0.77272725,32,23,0,7,1,15,14,75,20,15,3,33,18,51,16,10,4,0,0,1,6,0,4,1,0.201754386,0.0,0.24137931,0.28571428600000004,0.294117647,0.326086957,12,2,5,3,2,1,0.747497037,0.801138793,0.80750187,0.836969207,0.830554377,0.807073334,spam
3083,837,3,6,4.3333335,9,2.5,3,88,91,120,0,120,0,120,13,0,13,0,13,876,15,854,854,2,2,840,0.9748858,0.9589041,56.0,0.017123288,56.933334,0.9836066,0,-1,3,-1,0.6666667,837,143,0,0,0,143,143,723,13,3,3,700,694,845,9,4,4,0,0,1,3,0,1,1,0.163242009,0.0,0.0,0.168433451,0.16923076899999998,0.170238095,8,2,1,3,2,1,0.578205128,0.863489053,0.827729377,0.576500268,0.575766758,0.574784448,spam
3087,0,2,6,14.5,26,4.8333335,2,10,3,0,0,0,0,0,0,0,0,0,0,71,30,34,34,28,4,2,0.47887325,0.028169014,0.06666667,0.4225352,1.1333333,0.05882353,0,-1,2,-1,0.9,-1,0,0,-1,0,0,-1,62,29,-1,25,4,-1,28,26,8,8,-1,0,0,2,0,4,-1,0.0,0.0,0.0,0.0,0.0,-1.0,4,1,-1,1,0,-1,0.66180963,0.7750142390000001,,0.752984627,1.0,-1.0,malware
3090,0,3,8,6.3333335,14,4.625,3,10,4,0,0,0,0,0,0,0,0,0,0,72,21,44,44,7,2,2,0.6111111,0.027777778,0.0952381,0.29166666,2.0952382,0.045454547000000005,0,-1,4,-1,0.71428573,-1,0,0,0,0,0,-1,60,19,28,7,2,-1,10,14,10,10,-1,0,0,6,0,2,-1,0.0,0.0,0.0,0.0,0.0,-1.0,10,2,5,1,0,-1,0.7111019009999999,0.869902715,0.75071698,1.0,1.0,-1.0,malware
3092,0,3,2,2.6666667,4,3.5,3,2,1,0,0,0,0,0,0,0,0,0,0,26,10,9,9,2,2,2,0.34615386,0.07692308,0.2,0.3846154000000001,0.9,0.22222222,0,-1,2,-1,0.5,-1,0,0,-1,-1,-1,-1,19,8,-1,-1,-1,-1,7,4,7,-1,-1,0,0,2,0,0,-1,0.0,0.0,0.0,0.0,,-1.0,4,2,-1,0,0,-1,0.83634919,0.879588002,,1.0,0.0,-1.0,spam
3096,35,3,11,4.3333335,9,3.6,3,18,15,9,0,9,0,9,5,0,5,0,5,108,15,86,86,2,2,63,0.7962963000000001,0.5833333,4.2,0.13888889999999998,5.733333,0.73255813,0,-1,3,-1,0.6666667,32,22,0,0,0,22,21,70,13,4,11,38,14,67,9,8,8,0,0,2,3,0,3,3,0.203703704,0.0,0.0,0.275,0.328358209,0.381818182,12,2,1,7,6,3,0.724784882,0.89761679,0.871049064,0.7476071809999999,0.762556962,0.768900092,spam
3097,40,3,13,4.3333335,9,4.2,3,16,15,7,0,7,0,7,4,0,4,0,4,123,15,101,101,2,2,75,0.8211381999999999,0.6097561,5.0,0.12195122,6.733333,0.7425743,0,-1,3,-1,0.6666667,32,28,0,0,0,28,27,76,13,4,14,41,12,79,9,8,8,0,0,3,3,0,4,5,0.227642276,0.0,0.0,0.294736842,0.35443038,0.402985075,14,2,1,9,8,5,0.724053355,0.89761679,0.871049064,0.74355743,0.755925306,0.77329571,spam
3100,40,3,12,4.3333335,9,3.5,3,16,16,5,0,5,0,5,3,0,3,0,3,114,15,92,92,2,2,74,0.80701756,0.64912283,4.9333334,0.13157895,6.133333,0.8043478000000001,0,-1,3,-1,0.6666667,32,31,0,0,0,31,30,64,13,4,7,36,9,78,9,7,7,0,1,4,3,0,2,7,0.271929825,0.0,0.0,0.360465116,0.397435897,0.454545455,16,2,1,11,10,7,0.724479394,0.89761679,0.871049064,0.747285738,0.7449670209999999,0.764086102,spam
3101,30,4,16,5.75,12,3.6666667,4,26,28,6,0,6,0,5,1,0,1,0,1,169,26,136,136,2,2,108,0.80473375,0.6390531999999999,4.1538463,0.15384616,5.230769,0.7941176,0,-1,5,-1,0.5,24,32,0,4,1,27,4,112,23,46,7,32,24,65,12,11,11,2,0,3,6,0,2,5,0.189349112,0.0,0.064516129,0.378378378,0.415384615,0.086956522,23,3,11,7,6,7,0.691952297,0.791265232,0.7774977590000001,0.767932218,0.7710701320000001,0.8100443509999999,spam
